model,parameter,h,time,homo_trace,hetero_trace
JR,v0,1.0,0.543,6.830144774328866,7.294828400672976
JR,v0,1.0,0.544,7.011368204241022,7.4011853110037755
JR,v0,1.0,0.545,7.20075998743016,7.505392733190881
JR,v0,1.0,0.546,7.397809018957205,7.607134550606102
JR,v0,1.0,0.547,7.601775270281503,7.706115478429933
JR,v0,1.0,0.548,7.811689789260821,7.802065562421778
JR,v0,1.0,0.549,8.026420396573428,7.894694293960851
JR,v0,1.0,0.55,8.24505551015708,7.9837080716248785
JR,v0,1.0,0.551,8.466573744601504,8.0688713211473
JR,v0,1.0,0.552,8.68975183177621,8.149937608834907
JR,v0,1.0,0.553,8.91317530860638,8.22667891779723
JR,v0,1.0,0.554,9.135238517072882,8.29886148422894
JR,v0,1.0,0.555,9.354144604212266,8.366240031505475
JR,v0,1.0,0.556,9.56790552211676,8.428576724940662
JR,v0,1.0,0.557,9.774342027934274,8.48561460943553
JR,v0,1.0,0.558,9.971116747078334,8.537093345043926
JR,v0,1.0,0.559,10.15668104284357,8.582851273475933
JR,v0,1.0,0.56,10.329971474046417,8.622804851488612
JR,v0,1.0,0.561,10.489855687575645,8.656884152787963
JR,v0,1.0,0.562,10.635239727797423,8.68505423829599
JR,v0,1.0,0.5630000000000001,10.765068036555338,8.707275848971289
JR,v0,1.0,0.5640000000000001,10.878323453170403,8.723509061457243
JR,v0,1.0,0.5650000000000001,10.974027214441023,8.73371535902285
JR,v0,1.0,0.5660000000000001,11.051238954643035,8.737810988106204
JR,v0,1.0,0.5670000000000001,11.10922506696157,8.73575284743816
JR,v0,1.0,0.5680000000000001,11.148001080301368,8.727625569473867
JR,v0,1.0,0.5690000000000001,11.167646195251681,8.713586705612274
JR,v0,1.0,0.5700000000000001,11.16826430898719,8.693820903587202
JR,v0,1.0,0.5710000000000001,11.1499949437545,8.668544729036405
JR,v0,1.0,0.5720000000000001,11.113013246872145,8.637978388607417
JR,v0,1.0,0.5730000000000001,11.057529990730576,8.602315130825874
JR,v0,1.0,0.5740000000000001,10.983791572792173,8.561740683072477
JR,v0,1.0,0.5750000000000001,10.892114551546227,8.516412845490965
JR,v0,1.0,0.5760000000000001,10.783174059863182,8.466562303633943
JR,v0,1.0,0.577,10.657791990502474,8.412472003882804
JR,v0,1.0,0.578,10.516781665277591,8.354449808900615
JR,v0,1.0,0.579,10.360951682255076,8.292795534787627
JR,v0,1.0,0.58,10.191105915754465,8.227757130360066
JR,v0,1.0,0.581,10.0080435163483,8.15953474063892
JR,v0,1.0,0.582,9.81255891086213,8.088294733816813
JR,v0,1.0,0.583,9.605441802374513,8.014194105355166
JR,v0,1.0,0.584,9.387621238992674,7.93737879391835
JR,v0,1.0,0.585,9.160231749606686,7.858050792334362
JR,v0,1.0,0.586,8.924283707802802,7.776399529828634
JR,v0,1.0,0.587,8.680808889670397,7.692599473743338
JR,v0,1.0,0.588,8.43086291551819,7.606803325938702
JR,v0,1.0,0.589,8.175525249874246,7.519099385215074
JR,v0,1.0,0.59,7.915899201485958,7.429515758678301
JR,v0,1.0,0.591,7.65311192332007,7.338066099756078
JR,v0,1.0,0.592,7.38832377797258,7.2448095497639295
JR,v0,1.0,0.593,7.122824717442736,7.149821801044929
JR,v0,1.0,0.594,6.857762304354367,7.053173944538234
JR,v0,1.0,0.595,6.594275632430955,6.9549017863241485
JR,v0,1.0,0.596,6.3335601607847725,6.855048338695367
JR,v0,1.0,0.597,6.076867713916904,6.7536974212238245
JR,v0,1.0,0.598,5.82550648171722,6.6509292140070375
JR,v0,1.0,0.599,5.580841019464401,6.546807951306534
JR,v0,1.0,0.6,5.34429224782593,6.4414230594680495
JR,v0,1.0,0.601,5.1171748298162605,6.334908284868512
JR,v0,1.0,0.602,4.900464633214089,6.227424074155786
JR,v0,1.0,0.603,4.695378375947996,6.119179142502194
JR,v0,1.0,0.604,4.503019753735003,6.010379411964626
JR,v0,1.0,0.605,4.324356136810138,5.901214340607619
JR,v0,1.0,0.606,4.160218569926393,5.791864619081343
JR,v0,1.0,0.607,4.011301772354766,5.682507604539454
JR,v0,1.0,0.608,3.878164137884248,5.573360062947959
JR,v0,1.0,0.609,3.7612277348218157,5.4646655860906
JR,v0,1.0,0.61,3.6607782893936864,5.356674263778291
JR,v0,1.0,0.611,3.576877037163932,5.249630367629387
JR,v0,1.0,0.612,3.509311530759746,5.143735177146502
JR,v0,1.0,0.613,3.457688510858027,5.039152553424086
JR,v0,1.0,0.614,3.421400755439425,4.936004412332537
JR,v0,1.0,0.615,3.3996270797883454,4.834425809587097
JR,v0,1.0,0.616,3.3913275175361406,4.734545413441504
JR,v0,1.0,0.617,3.3951802894124867,4.6364891968884185
JR,v0,1.0,0.618,3.409653341440883,4.540369985530979
JR,v0,1.0,0.619,3.4330689363202147,4.446253396173852
JR,v0,1.0,0.62,3.4636022636402792,4.354150489402126
JR,v0,1.0,0.621,3.4992808836041256,4.264091937715317
JR,v0,1.0,0.622,3.5378295167247202,4.1760926703068835
JR,v0,1.0,0.623,3.577291839383154,4.090165222807783
JR,v0,1.0,0.624,3.616037633598804,4.006340475694057
JR,v0,1.0,0.625,3.6524881519364314,3.9246513177197535
JR,v0,1.0,0.626,3.6851161175061335,3.8451169686542586
JR,v0,1.0,0.627,3.7124457239633877,3.767734679252376
JR,v0,1.0,0.628,3.7330526355090186,3.6924847797919025
JR,v0,1.0,0.629,3.7456564868963724,3.619366021840034
JR,v0,1.0,0.63,3.7500765599237447,3.5484297582245894
JR,v0,1.0,0.631,3.7467489502748563,3.479740259824771
JR,v0,1.0,0.632,3.7360335616721265,3.4133437045885513
JR,v0,1.0,0.633,3.7182041191266606,3.3492716473210646
JR,v0,1.0,0.634,3.693448168938234,3.2875321296257183
JR,v0,1.0,0.635,3.6618670786952805,3.2281113725896815
JR,v0,1.0,0.636,3.623726992595497,3.1709939621002614
JR,v0,1.0,0.637,3.5802259127899383,3.1162146729785136
JR,v0,1.0,0.638,3.5324595547113997,3.0637877134857607
JR,v0,1.0,0.639,3.481316941063417,3.013695238944752
JR,v0,1.0,0.64,3.427492342977903,2.965910056578382
JR,v0,1.0,0.641,3.371485280015131,2.920389522376888
JR,v0,1.0,0.642,3.313600520163746,2.8770683581042125
JR,v0,1.0,0.643,3.254216847075927,2.8358720640995227
JR,v0,1.0,0.644,3.194063827236061,2.796715306606438
JR,v0,1.0,0.645,3.1336355059536665,2.759481508391854
JR,v0,1.0,0.646,3.0733175396888157,2.724061354753376
JR,v0,1.0,0.647,3.013389187203602,2.690360109728361
JR,v0,1.0,0.648,2.9540233095621247,2.6582799971109834
JR,v0,1.0,0.649,2.895286370130494,2.627664783516481
JR,v0,1.0,0.65,2.8371384345768274,2.598330676696292
JR,v0,1.0,0.651,2.7795949381014076,2.5700808360051766
JR,v0,1.0,0.652,2.7229508500404815,2.5427225451288846
JR,v0,1.0,0.653,2.6671100319761045,2.516062598855521
JR,v0,1.0,0.654,2.6119835997184584,2.4899525995597163
JR,v0,1.0,0.655,2.557519982496858,2.4642375521010753
JR,v0,1.0,0.656,2.5037049229597574,2.4387479094112607
JR,v0,1.0,0.657,2.45056147717475,2.413344791559515
JR,v0,1.0,0.658,2.3981500146285644,2.387896050487659
JR,v0,1.0,0.659,2.3465682182270697,2.362290300349924
JR,v0,1.0,0.66,2.2959514370083767,2.33646487432921
JR,v0,1.0,0.661,2.246239669014054,2.310411972120012
JR,v0,1.0,0.662,2.197254888658591,2.284127794432596
JR,v0,1.0,0.663,2.1488812481716675,2.2576176729626813
JR,v0,1.0,0.664,2.1010666022723807,2.2309425584045415
